link,Business Name,Phone Number,Website,Address,Typical Job Cost,Socials
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/mansio-group-pfvwru-pf~633715209,Mansio Group,+74951820242,https://www.houzz.ru/trk/aHR0cHM6Ly9tYW5zaW8tZ3JvdXAucnUv/5a25d07c59d4a611e1208c524c027746/ue/NzIxMzc1NDk/ce8eca3ec8149841bb1c1639be5c6bd6,"Рублёво-Успенское шоссе, 1-й километр, 1, д. Раздоры (512, этаж 5)Москва 143082Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/lapinhonka-stroitelystvo-domov-iz-kleenogo-brusa-pfvwru-pf~1580218588,Лапинхонка / Строительство домов из клееного бруса,+79516847778,https://www.houzz.ru/trk/aHR0cDovL3d3dy5sYXBpbmhvbmthLnJ1Lw/ef8fd0ee585fc65a2b11517b588cf032/ue/NTE2ODA4MTY/5b5c88765510e6815a9f7a7ca91f284b,Санкт-Петербург 197229Россия,32 000 - 50 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/sibirskiy-les-pfvwru-pf~1956566865,Сибирский лес,+79232953253,https://www.houzz.ru/trk/aHR0cDovL3NpYmxlcy1zdHJvaS5jb20/63ff64608cbf1350560ee14d03613d32/ue/MzMxODk2MDU/0a03e04e55d4a47df1976b12bb5a3560,Саяногорск 655603Россия,5 000 - 17 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/fm-stroy-pfvwru-pf~1990315744,FM Строй,+78129669642,https://www.houzz.ru/trk/aHR0cDovL2Ztc3Ryb3kuY29tLw/9865e20e93a522ca94ee2e38a2a04bbd/ue/MzQzMzgyNzY/96fe12ed96c9e27e871762c52f0ea73a,"Удельный проспект 5, офис 502Санкт-Петербург 194017Россия",6 000 - 50 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/rost-stroy-pfvwru-pf~1738825408,РОСТ-СТРОЙ,+79213267954,https://www.houzz.ru/trk/aHR0cDovL3d3dy5yb3N0b3N0cm95LnJ1/7bcbdd51f2ffcb3948c6f3edd65908b7/ue/Mzg5OTE4NTI/c9bed4df17cfbcb27ab639634be33344,"197701, Россия, Санкт-Пeтepбуpг, Курортный район, г. Сестрорецк, ул. Володарского, д. 26 (вход с торца), 3 этажСанкт-Петербург 197701Россия",150 000 - 30 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/osnova-pfvwru-pf~849812766,Основа,+79130311833,https://www.houzz.ru/trk/aHR0cDovL2FsZWtzZXlzb2xkYXRvdjg1LmhvdXp6LnJ1/da04d9dc2497915d82c3345da3b07279/ue/NDAyOTA4MjI/d4f18a2cad5354c7a48fd609d1233a81,"проспект мира 19 корпус 1, 3 этажКрасноярск 660049Россия",3 520 - 45 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/fm-stroy-pfvwru-pf~1990315744,FM Строй,+78129669642,https://www.houzz.ru/trk/aHR0cDovL2Ztc3Ryb3kuY29tLw/9865e20e93a522ca94ee2e38a2a04bbd/ue/MzQzMzgyNzY/96fe12ed96c9e27e871762c52f0ea73a,"Удельный проспект 5, офис 502Санкт-Петербург 194017Россия",6 000 - 50 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/brickmaster-pfvwru-pf~405616655,Brickmaster,+78125651500,https://www.houzz.ru/trk/aHR0cDovL2JyaWNrbWFzdGVyLnNwYi5ydS8/110f725918d3ade32297af530c65d787/ue/NDY0MzkxODc/d2db03186b8f1e2255371471dc533c7f,Санкт-Петербург 190005Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/asko-stroy-group-pfvwru-pf~1201626988,ASKO STROY Group,+74959211123,https://www.houzz.ru/trk/aHR0cDovL2Fza29zdHJveS5ydQ/5d7df7732b7fd61c4d29a693b2843912/ue/MzE2NDkwODQ/75d9cdc568e3c119c6cb4061cb31ba8a,1-я Магистральная Дом 8Москва 123290Россия,300 000 - 250 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/osnova-pfvwru-pf~849812766,Основа,+79130311833,https://www.houzz.ru/trk/aHR0cDovL2FsZWtzZXlzb2xkYXRvdjg1LmhvdXp6LnJ1/da04d9dc2497915d82c3345da3b07279/ue/NDAyOTA4MjI/d4f18a2cad5354c7a48fd609d1233a81,"проспект мира 19 корпус 1, 3 этажКрасноярск 660049Россия",3 520 - 45 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/moguta-pfvwru-pf~1956826573,Могута,+79107902151,,"пр. Октября,16Нижний Новгород 603034Россия",10 000 - 100 миллиона ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/lapinhonka-stroitelystvo-domov-iz-kleenogo-brusa-pfvwru-pf~1580218588,Лапинхонка / Строительство домов из клееного бруса,+79516847778,https://www.houzz.ru/trk/aHR0cDovL3d3dy5sYXBpbmhvbmthLnJ1Lw/ef8fd0ee585fc65a2b11517b588cf032/ue/NTE2ODA4MTY/5b5c88765510e6815a9f7a7ca91f284b,Санкт-Петербург 197229Россия,32 000 - 50 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/avantazh-pfvwru-pf~1637328111,Авантаж,+79095114222,https://www.houzz.ru/trk/aHR0cDovL2F2YW50YWcuaG91enoucnU/6663efb3f02e510484353293431b3b1d/ue/MjM5NDI0NDc/3077d79f871804f9c48175521dbb64ff,Кемерово 650002Россия,РУБ150 000 - бесконечности,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/interinvestkom-pfvwru-pf~1453532264,ИнтерИнвестКом,+74956484877,https://www.houzz.ru/trk/aHR0cDovL2lpY29tLnJ1L2NvbXBhbnkv/1fb5421d1a70e4cb4e09ad9cdbb06139/ue/MzYwMDMxODg/69edffdf9012cc30d1087b580049892d,Москва 125009Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/sibirskiy-les-pfvwru-pf~1956566865,Сибирский лес,+79232953253,https://www.houzz.ru/trk/aHR0cDovL3NpYmxlcy1zdHJvaS5jb20/63ff64608cbf1350560ee14d03613d32/ue/MzMxODk2MDU/0a03e04e55d4a47df1976b12bb5a3560,Саяногорск 655603Россия,5 000 - 17 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/rost-stroy-pfvwru-pf~1738825408,РОСТ-СТРОЙ,+79213267954,https://www.houzz.ru/trk/aHR0cDovL3d3dy5yb3N0b3N0cm95LnJ1/7bcbdd51f2ffcb3948c6f3edd65908b7/ue/Mzg5OTE4NTI/c9bed4df17cfbcb27ab639634be33344,"197701, Россия, Санкт-Пeтepбуpг, Курортный район, г. Сестрорецк, ул. Володарского, д. 26 (вход с торца), 3 этажСанкт-Петербург 197701Россия",150 000 - 30 миллиона ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/konstruktiv-krym-pfvwru-pf~757901285,Конструктив Крым,+79788278776,https://www.houzz.ru/trk/aHR0cDovL2h0dHA6Ly9jb25zdHJ1Y3RpdmVjcmltZWEucnU/f2975dbb8c769463a05ed678cb066986/ue/NDgwNjM4ODE/9b1c79a998bd7ac232f265301d06c743,Ялта 298600Россия,РУБ30 000 -,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/studiya-originalynyh-interyerov-tri-tochki-pfvwru-pf~473512657,"Студия оригинальных интерьеров ""Три точки""",+79197202288,https://www.houzz.ru/trk/aHR0cDovL2FydHN2ZXRsb3ZhLnJ1/e09c38cc2431bc46aa9f5113c5e50eff/ue/NTkwMjkyMDE/5556a480a32164db93f39468d561403c,Москва 117570Россия,1 500 - 10 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/arshina-group-pfvwru-pf~1670806686,АршинЪ GROUP,+74957661142,https://www.houzz.ru/trk/aHR0cDovL2Fyc2hpbnN0cm95LnJ1Lw/0eb5f8598ed60620f74ee277f0d1281d/ue/MjQxNzEwNTQ/93cb21d76e33289bf7d5499a42763709,Москва 140055Россия,РУБ19 900 - 39 900 руб./м.кв.,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stroitelynaya-kompaniya-kapitaldom-pfvwru-pf~632212453,Строительная компания КапиталДом,+79184201444,https://www.houzz.ru/trk/aHR0cDovL2thcGl0YWxkb20uY29tLw/37e6b81191ab111b53e69f9b98096651/ue/NTAwNDYzNDk/4c3abd5650f4c07948d5663c2ba796d8,Краснодар 350000Россия,20 000 - 60 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/glassgood-pfvwru-pf~974601186,GLASSGOOD,+79219979572,https://www.houzz.ru/trk/aHR0cDovL3d3dy5nbGFzc2dvb2QucnU/c84b46d6a9e09b8d37badff486df5165/ue/MjMzNzMyNTA/1f8b57afb530a163a2fe531ca7c5c57c,Санкт-Петербург 198510Россия,РУБ350 000 - 650 000,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/mostermotehnika-pfvwru-pf~1228290639,МосТермоТехника,+74997034084,https://www.houzz.ru/trk/aHR0cDovL21vc3Rlcm1vdGVobmlrYS5ydQ/26d84af18f94d2f0d5854d2da17a9101/ue/NTc5ODI3Nzk/855793f914dd027cde3ef0f979036c99,"ул. Верейская д. 29, стр. 35Москва 121 357Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/ooo-evro-inzhiniring-pfvwru-pf~632328665,"ООО ""Евро Инжиниринг""",+79111791641,https://www.houzz.ru/trk/aHR0cDovL2V2cm9lbmcuY29t/ed29be1c0711d319d28513834ad92cd7/ue/NTIyOTkzNDE/611395cd0d746e15092a4af9dd7ea209,Санкт-Петербург 198097Россия,РУБ1 500 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/sk-plotnitskaya-artely-pfvwru-pf~1958672197,"СК ""Плотницкая Артель""",+79779298875,https://www.houzz.ru/trk/aHR0cHM6Ly9wbG90LWFydGVsLmNvbS8/4eea4bcdb38b4725c18a57535461bc91/ue/NjY2MTMxNTc/105c5c4caa330bf38c93e59fdaeaa7b2,"Московская область, Коломенский городской округ, посёлок Радужный, Песковское шоссе, 1БМосковская область, Коломна 140483Россия",50 000 - 5 миллиона ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/nina-galishnikova-landscape-arhitecture-pfvwru-pf~1354747503,Nina Galishnikova landscape arhitecture,+79037007318,https://www.houzz.ru/trk/aHR0cDovL25pbmFnYWxpc2huaWtvdmEtbGQtZ2FyZGVucy50aWxkYS53cy8/6c54e4fdacc4d1f49292a099777ba792/ue/NjU3OTc0MzE/4c8071160d0667206797238408e8a84a,RussiaMoscow 115516Россия,0 - 100 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/vesco-construction-pfvwru-pf~127671272,Vesco Construction,+74952152643,https://www.houzz.ru/trk/aHR0cDovL3BvZHJ5YWR5LnJ1/475c6d32118e3ebc3dc02890dc68d370/ue/MzA4NDQyNTI/9c5a3feae805c13b843a3257685371e2,Москва 123290Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/irina-sinitsyna-pfvwru-pf~1226378683,Ирина Синицына,+79165844958,,Москва 109383Россия,150 - 250 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/mr6-pfvwru-pf~1009099045,МР6,+79773303177,,Москва 115088Россия,21 - 100 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/vologodskiy-dsk-pfvwru-pf~27416423,Вологодский ДСК,+78172265040,https://www.houzz.ru/trk/aHR0cDovL3d3dy5jZ3N0cm95LnJ1Lw/684a431bee2ac89b65b3743597e82180/ue/MzY4NTkyOTU/77558a69e831bcb3085296cdbc0cb512,Москва 109542Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/igory-k-pfvwru-pf~153085031,Игорь К,+79160227733,https://www.houzz.ru/trk/aHR0cHM6Ly92ay5jb20vZWxlY3Ryb3Byb2pla3Q/98bc37ff1de6dec7b8b77dd7b553c6be/ue/MzIwNzEwNjc/6ce4714cb6194e2426893be55d42f99f,igor-projekt@ya.ruМосква 111116Россия,РУБ10 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ip-shtepa-v-n-pfvwru-pf~916644572,ИП Штепа В.Н.,+79064146435,https://www.houzz.ru/trk/aHR0cDovL3ZhZGltLXNodGVwYS5ydS9nYWxsZXJ5Mi9tYWluLnBocD9nMl9pdGVtSWQ9Njkx/3f875db57d25a14430203eece639d433/ue/MzczMDM4MTI/90b890cb71d1c8520e13f83cdcaf0939,Таганрог 347900Россия,100 - 101 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ooo-doma-na-yuge-pfvwru-pf~1957994577,"ООО ""Дома на юге""",+79883468600,https://www.houzz.ru/trk/aHR0cHM6Ly9kb21hbmF5dWdlLnJ1/161d34afc7dc8cfbaff03a25ed39d430/ue/NTY0MzQ0MDU/de84919b851f438488bf03d05b2f6ae2,"Анапа, Гребенская, 101Темрюк, Ленина, 180, оф.2Анапа 353440Россия",300 - 500 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/arhitekturnoe-byuro-z500-pfvwru-pf~1480261683,Архитектурное бюро Z500,+74993467180,https://www.houzz.ru/trk/aHR0cDovL3o1MDBwcm9la3R5LnJ1Lw/bb0e5dd1b614572934b9d32ba91599b7/ue/NjEyODI1NDc/2926bb32f2433ca4754c515400f617e9,"улица Большая Спасская, дом 8, этаж 1 пом.51 офис 3 бМосква 129090Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/aleksey-istomin-pfvwru-pf~2083418213,Алексей Истомин,+79031547063,,кутузовский проспект 88Москва 121374.Россия,1 000 - 10 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/grinevich-pfvwru-pf~1200056924,Grinevich,+79607287557,https://www.houzz.ru/trk/aHR0cDovL3RlcnJhc2sucnU/49fd336d1a7a07799c27490b0a9190bb/ue/NjQwNTY5Mg/789adaa17a41270c83fcdb458d66476c,VladimirРоссия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/onehouse-ru-pfvwru-pf~439273330,ONEHOUSE.ru,+79584853986,https://www.houzz.ru/trk/aHR0cDovL29uZWhvdXNlLnJ1Lz91dG1fc291cmNlPWhvdXp6/5d1005e7018c05dc349546c74f0017a4/ue/NTAwMzE4MjY/2ea21f5eee40fa95fa576836b9bb2446,Москва 105005Россия,,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/ideadom-pfvwru-pf~153453695,ideaDOM,+74995770107,https://www.houzz.ru/trk/aHR0cDovL2lkZWFkb20ucnU/b347ebb9d384d9ff52bde42c9c4f27ea/ue/Mzg3NTUzNTU/743093176cf8486e5feacbf2768dd3b4,"ул Василисы Кожиной, вл 19Москва 121096Россия",,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/izzystroy-remont-kottedzhey-i-kvartir-pfvwru-pf~438872026,IZZYSTROY (ремонт коттеджей и квартир),+79299856394,https://www.houzz.ru/trk/aHR0cHM6Ly9penp5c3Ryb3kucnUv/468e6824f7966a58229fd0a590cad8f1/ue/NDM4Njk3Nzg/fa36e694d7b2edbf8603fdc9b153e7f3,Москва 115432Россия,22 000 - 32 000 ₽,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/stroitelynaya-kompaniya-bako-pfvwru-pf~1511762830,"Строительная компания ""Бако""",+74959747362,https://www.houzz.ru/trk/aHR0cHM6Ly93d3cuYmFrby5ydS8/8f54bb94c5f112d1bb0449803249c112/ue/MjgxNTY3MjI/f88c400f67bc14721afdb6cb83891834,"Выставка ""Экодомэкспо"", ул. Василисы Кожиной, вл. 19, стр. 4Т.Ц. ""Элитстрой"", 51 км. МКАД, пос. Заречье, ул. Торговая, д. 2Москва 121096Россия","2,5 миллиона - 15 миллиона ₽",
https://www.houzz.ru/professionaly/stroitelynye-kompanii/manhetten-pfvwru-pf~1831569057,Манхеттен,+78633111487,https://www.houzz.ru/trk/aHR0cHM6Ly9zay1tYW5oYXR0YW4ucnU/5997cf082ffbda985441b320e6205fb6/ue/NDUwNTIzOTM/812bd0921ba0f4d37506da465578f14a,"г. Ростов-на-Дону, ул. Береговая, д. 8, оф. 907Ростов-на-Дону 344002Россия",500 - 15 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/svetlyy-grad-pfvwru-pf~1453585600,Светлый Град,+74956644232,https://www.houzz.ru/trk/aHR0cDovL3N2ZXRsaXlncmFkLnJ1/aab4f800272c833c2f261121576806a9/ue/MzYxOTgzODg/154e28bb0f78f966164fd4051f07165b,Москва 125000+Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/kompaniya-biltek-pfvwru-pf~815239711,Компания БилТэк,+79202539404,https://www.houzz.ru/trk/aHR0cDovL2J1aWx0ZWMucnU/6790f5416c71af7287a25192d0cc263c/ue/MjQwMDEwMzE/d80c55d67fe1e833b05809707457ce7e,Нижний Новгород 603000Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/stroydom36-pfvwru-pf~254070688,СтройДом36,+79507520255,https://www.houzz.ru/trk/aHR0cDovL3N0cm9pZG9tMzYucnU/76cc18a2280924d4bd99248fa09edc78/ue/Mzk1NzYwMjQ/f6b2747e16443e8a9d5e1f796f1d5778,Воронеж 394000Россия,100 - 10 миллиона ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/psk-rosstroy-pfvwru-pf~1637798703,ПСК Росстрой,+78129311913,https://www.houzz.ru/trk/aHR0cDovL3d3dy5yb3NzdHJveS5jb20v/6a9c6cd940077b86a1aeb75972d54922/ue/MzMxNzE3NTk/d7d4ee6e0618e8f0e2721712e9503efd,Санкт-Петербург 191186Россия,8 000 - 29 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/litosstroy-pfvwru-pf~1201679416,ЛитосСтрой,+78129841755,https://www.houzz.ru/trk/aHR0cDovL2xpdG9zc3Ryb3kucnU/96248c87a11ba4012fde577dd12dc6f8/ue/MzQ5ODYxMDg/9583e2b360afd51fd5c57c2b907c4e12,Санкт-Петербург 195196Россия,,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/ip-mahov-i-a-pfvwru-pf~1453532808,ИП Махов И.А.,+79965237785,,Москва 142784Россия,18 000 - 70 000 ₽,
https://www.houzz.ru/hznb/professionaly/stroitelynye-kompanii/apollo-group-remont-kvartir-v-sochi-pfvwru-pf~1296614837,Apollo group Ремонт квартир в Сочи,+79881601487,https://www.houzz.ru/trk/aHR0cDovL3d3dy5hcG9sbG9ncm91cHJ1c3NpYS5ydS8/08597347d78245e1d8a5c8a54ffb71b3/ue/NzcyODM1MTM/96a1007a6bd16bed0c2e62de6d2f3c0e,Пластунская 123аСочи 354003Россия,РУБ300 000 -,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/freedom-pfvwru-pf~62696438,FREEDOM,+74950856319,https://www.houzz.ru/trk/aHR0cDovL3d3dy5hc2stZnJlZWRvbS5ydQ/c49f8a8af5aa67ca605e9bcde8e9c8f1/ue/NjQ4NTcyNDY/0ab30a90e2a840316651f4f2ca242b8c,"Шлюзовая набережная, д.8 ст.1, этаж 1, офис 113МоскваРоссия","2,5 миллиона - 5,7 миллиона ₽",
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/artely-danila-makar-i-bratyya-pfvwru-pf~404008055,"Артель ""Данила, Макар и братья""",+74956400380,https://www.houzz.ru/trk/aHR0cDovL2FydGtlbG8ucnU/18a49f8cf1da5ce2a5167e2251e2a3c0/ue/MjI5Mjg1MzE/c9b7ac4e3d5a86bba68b86eb42a52448,"Московская область, Красногорский район, д. Гольёво, 111Республика Карелия, Прионежский район, поселок Мелиоративный, ул. Лесная 2Москва 123100Россия",,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/doitproject-pfvwru-pf~130578028,DOITPROJECT,+79090000333,https://www.houzz.ru/trk/aHR0cDovL2RvaXQtcHJvamVjdC5ydS8/e524d763dbf9569929b5c3c5d716ce67/ue/NzY1NzgwNzY/77da1c9353e0271c44a1189baf992948,Россия,900 - 5 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/smart-wood-unikalynye-derevyannye-doma-pfvwru-pf~1293841885,Smart Wood Уникальные деревянные дома,+74957405504,https://www.houzz.ru/trk/aHR0cDovL3Ntd29vZC5ydQ/5bd2dc88c2f0d2ffd4ce8e6cbf6fc41e/ue/MzI1MjM4MzM/9c9dccd46a39e4f2e795eb213ca739e2,"г.Москва, ул. Нижняя Сыромятническая д. 10 стр. 9 под. Д офис 332 этаж 3 ""ARTPLAY""Москва 119180Россия",,
https://www.houzz.ru/professionaly/proektirovanie-i-stroitelystvo/homenature-pfvwru-pf~185511790,HomeNature,+79199925535,https://www.houzz.ru/trk/aHR0cDovL2hvbWUtbmF0dXJlLnJ1/8d96c009b57bd8f933b8dc8864bf9f75/ue/MTY2NDEzMDY/5a6f54b4aaa7710e7a0777aa4420a5e2,MoscowМосква 127427Россия,5 000 - 7 000 ₽,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/petrogradstroy-pfvwru-pf~440839886,Петроградстрой,+79312762929,,Шпалерная 34Санкт-Петербург 191123Россия,10 000 - 1 миллион ₽,
https://www.houzz.ru/hznb/professionaly/proektirovanie-i-stroitelystvo/boboedova-lyubovy-boboedova-architectureidesign-pfvwru-pf~1674084054,"Бобоедова Любовь ""BOBOEDOVA ARCHITECTURE&DESIGN""",+79518608766,,"Воронеж, Москва, Сочи 108801Россия",1 000 - 15 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/artbarn-stroitelystvo-barnhausov-v-rossii-pfvwru-pf~666560296,ARTBARN: строительство барнхаусов в России,+74952301521,https://www.houzz.ru/trk/aHR0cHM6Ly9hcnRiYXJuLnJ1Lw/a0e3e99f1a2ec955783b93cfcafb11af/ue/NjI0ODI3NjQ/4f263cbc0bfe8c4840120765b4aaa23c,"городской округ Красногорск, деревня Гольёво, Центральная улица, 33БМосква 143160Россия",25 000 - 70 000 ₽,
https://www.houzz.ru/professionaly/stroitelynye-kompanii/andrey-shaluhin-finskiy-dom-pfvwru-pf~1260178266,Андрей Шалухин / Финский Дом,+79033038637,https://www.houzz.ru/trk/aHR0cDovL3d3dy5maW5lZG9tLnJ1/2c632842b4525b3c6b862e67de33e72b/ue/MzExNzQyNjY/db7d3e8c0b6de06aaccb72935555d1da,Самара 443010Россия,30 000 - 70 000 ₽,
